timestamp,app_name
2025-08-26T14:36:42.582898,chrome.exe
2025-08-26T14:36:47.583803,explorer.exe
2025-08-26T14:36:52.584999,chrome.exe
2025-08-26T14:52:02.699899,ApplicationFrameHost.exe
2025-08-26T14:52:07.701404,chrome.exe
2025-08-26T15:03:02.788362,explorer.exe
2025-08-26T15:03:07.789698,chrome.exe
2025-08-26T15:13:37.866627,ApplicationFrameHost.exe
2025-08-26T15:14:07.870764,chrome.exe
2025-08-26T15:19:12.907825,explorer.exe
2025-08-26T15:19:17.908723,chrome.exe
2025-08-26T15:19:22.909667,explorer.exe
2025-08-26T15:19:27.910691,chrome.exe
2025-08-26T15:22:17.931611,ApplicationFrameHost.exe
2025-08-26T15:22:22.932707,chrome.exe
2025-08-26T16:02:03.234262,ApplicationFrameHost.exe
2025-08-26T16:02:08.235408,Code.exe
2025-08-26T16:30:43.457638,explorer.exe
2025-08-26T16:30:48.458693,ApplicationFrameHost.exe
2025-08-26T16:56:33.657020,Code.exe
2025-08-26T16:57:38.666113,chrome.exe
2025-08-26T17:01:53.702494,explorer.exe
2025-08-26T17:01:58.703824,chrome.exe
2025-08-26T17:02:38.710428,explorer.exe
2025-08-26T17:02:43.711560,chrome.exe
2025-08-26T17:17:23.826255,explorer.exe
2025-08-26T17:17:28.827060,chrome.exe
2025-08-26T17:17:33.828293,ShellHost.exe
2025-08-26T17:17:43.830681,chrome.exe
2025-08-26T17:49:19.036045,ApplicationFrameHost.exe
2025-08-26T17:57:24.095037,chrome.exe
2025-08-26T17:57:29.095989,explorer.exe
2025-08-26T17:59:54.115325,chrome.exe
2025-08-26T18:25:14.341453,onlinent.exe
2025-08-26T18:25:19.345822,chrome.exe
2025-08-26T18:27:09.382597,SearchHost.exe
2025-08-26T18:27:14.384731,ApplicationFrameHost.exe
2025-08-26T18:28:04.400977,chrome.exe
2025-08-26T18:30:19.446744,explorer.exe
2025-08-26T18:30:24.448964,chrome.exe
2025-08-26T18:51:34.823751,ApplicationFrameHost.exe
2025-08-26T18:51:44.826775,chrome.exe
2025-08-26T18:53:59.864830,explorer.exe
2025-08-26T18:54:04.866769,ApplicationFrameHost.exe
2025-08-26T18:54:09.868627,explorer.exe
2025-08-26T18:54:14.870512,chrome.exe
2025-08-26T18:56:44.956260,explorer.exe
2025-08-26T18:56:54.961011,chrome.exe
2025-08-26T18:56:59.964255,explorer.exe
2025-08-26T18:57:04.965929,Code.exe
2025-08-26T18:57:14.968255,explorer.exe
2025-08-26T18:57:19.970090,chrome.exe
2025-08-26T18:57:24.971337,explorer.exe
2025-08-26T19:05:40.085842,Code.exe
2025-08-26T19:05:50.088587,explorer.exe
2025-08-26T19:05:55.089971,Spotify.exe
2025-08-26T19:06:10.093542,Code.exe
2025-08-26T19:48:40.618057,explorer.exe
2025-08-26T19:48:45.619427,chrome.exe
2025-08-26T20:06:55.794497,ApplicationFrameHost.exe
2025-08-26T20:07:05.796515,ShellHost.exe
2025-08-26T20:07:10.797546,explorer.exe
2025-08-26T20:07:20.799483,ShellExperienceHost.exe
2025-08-26T20:07:30.801199,chrome.exe
2025-08-26T20:07:35.802292,ShellExperienceHost.exe
2025-08-26T20:09:50.823834,ApplicationFrameHost.exe
2025-08-26T20:10:05.826581,explorer.exe
2025-08-26T20:10:10.827772,chrome.exe
2025-08-26T20:31:31.003784,explorer.exe
2025-08-26T20:33:11.019064,chrome.exe
2025-08-26T21:03:26.274143,SnippingTool.exe
2025-08-26T21:03:36.276397,chrome.exe
2025-08-26T21:04:01.280245,SnippingTool.exe
2025-08-26T21:04:11.281970,chrome.exe
2025-08-26T21:04:21.283801,SnippingTool.exe
2025-08-26T21:04:26.285238,ShellExperienceHost.exe
2025-08-26T21:04:31.286329,chrome.exe
2025-08-26T21:04:41.287608,SnippingTool.exe
2025-08-26T21:04:46.288648,ShellExperienceHost.exe
2025-08-26T21:04:51.289938,chrome.exe
2025-08-26T21:05:01.291489,SnippingTool.exe
2025-08-26T21:05:11.293586,chrome.exe
2025-08-26T21:05:21.295424,SnippingTool.exe
2025-08-26T21:05:31.297042,chrome.exe
2025-08-26T21:05:41.298605,ShellExperienceHost.exe
2025-08-26T21:05:46.299355,chrome.exe
2025-08-26T21:06:01.301361,SnippingTool.exe
2025-08-26T21:06:11.303127,chrome.exe
2025-08-26T21:06:21.304849,SnippingTool.exe
2025-08-26T21:06:26.305641,ShellExperienceHost.exe
2025-08-26T21:06:31.306805,chrome.exe
2025-08-26T21:06:56.310164,SnippingTool.exe
2025-08-26T21:07:01.310997,ShellExperienceHost.exe
2025-08-26T21:07:06.311784,SnippingTool.exe
2025-08-26T21:07:11.312804,chrome.exe
2025-08-26T21:07:21.314400,SnippingTool.exe
2025-08-26T21:07:31.316042,chrome.exe
2025-08-26T21:07:41.317828,SnippingTool.exe
2025-08-26T21:07:46.318567,ShellExperienceHost.exe
2025-08-26T21:07:51.319365,SnippingTool.exe
2025-08-26T21:07:56.320616,chrome.exe
2025-08-26T21:08:21.323630,explorer.exe
2025-08-26T21:08:26.324531,chrome.exe
2025-08-26T21:14:36.377033,ApplicationFrameHost.exe
2025-08-26T21:14:41.377828,chrome.exe
2025-08-26T21:19:56.413534,explorer.exe
2025-08-26T21:20:06.415170,Code.exe
2025-08-26T21:50:11.657876,AsusKeyboardHost.exe
2025-08-26T21:50:16.659793,Code.exe
2025-08-26T21:56:36.710886,explorer.exe
2025-08-26T21:56:41.711636,chrome.exe
2025-08-26T21:58:21.724134,explorer.exe
2025-08-26T21:58:31.726048,Code.exe
2025-08-26T21:58:56.728995,explorer.exe
2025-08-26T21:59:16.733695,ApplicationFrameHost.exe
2025-08-26T21:59:26.735584,chrome.exe
2025-08-26T21:59:31.737036,ApplicationFrameHost.exe
2025-08-26T21:59:56.740076,chrome.exe
2025-08-26T22:01:11.749152,explorer.exe
2025-08-26T22:01:16.750261,Code.exe
2025-08-26T22:03:01.764750,chrome.exe
2025-08-26T22:03:26.768818,Code.exe
2025-08-26T22:05:56.789950,chrome.exe
2025-08-26T22:06:11.792008,explorer.exe
2025-08-26T22:06:16.793339,Code.exe
2025-08-26T22:06:31.795525,chrome.exe
2025-08-26T22:06:36.796631,Code.exe
2025-08-26T22:06:46.798695,chrome.exe
2025-08-26T22:08:51.814828,explorer.exe
2025-08-26T22:08:56.815812,chrome.exe
2025-08-26T22:10:21.826659,Code.exe
2025-08-26T22:10:31.828415,chrome.exe
2025-08-26T22:10:36.829180,explorer.exe
2025-08-26T22:10:41.830561,Code.exe
2025-08-26T22:11:26.836769,chrome.exe
2025-08-26T22:11:36.838778,Code.exe
2025-08-26T22:11:41.840357,SnippingTool.exe
2025-08-26T22:11:46.841126,chrome.exe
2025-08-26T22:11:56.842595,Code.exe
2025-08-26T22:12:21.846357,chrome.exe
2025-08-26T22:12:26.847073,explorer.exe
2025-08-26T22:12:31.848090,Code.exe
2025-08-26T22:12:41.849580,chrome.exe
2025-08-26T22:12:46.851006,Code.exe
2025-08-26T22:13:16.855347,chrome.exe
2025-08-26T22:13:26.856765,Code.exe
2025-08-26T22:13:41.858659,chrome.exe
2025-08-26T22:13:46.860112,Code.exe
2025-08-26T22:14:06.862986,chrome.exe
2025-08-26T22:14:31.867319,explorer.exe
2025-08-26T22:14:36.868377,chrome.exe
2025-08-26T22:15:26.875103,Code.exe
2025-08-26T22:15:56.879581,chrome.exe
2025-08-26T22:16:01.880554,Code.exe
2025-08-26T22:16:06.881566,SnippingTool.exe
2025-08-26T22:16:11.882478,chrome.exe
2025-08-26T22:16:21.884204,Code.exe
2025-08-26T22:16:41.886786,SnippingTool.exe
2025-08-26T22:16:46.887853,chrome.exe
2025-08-26T22:16:51.888771,Code.exe
2025-08-26T22:17:26.893651,chrome.exe
2025-08-26T22:18:36.902859,explorer.exe
2025-08-26T22:18:41.903934,chrome.exe
2025-08-26T22:20:26.917167,ApplicationFrameHost.exe
2025-08-26T22:20:31.918705,chrome.exe
2025-08-26T22:21:31.926184,Code.exe
2025-08-26T22:22:36.933976,chrome.exe
2025-08-26T22:22:56.936786,Code.exe
2025-08-26T22:23:01.937818,chrome.exe
2025-08-26T22:23:06.938609,Code.exe
2025-08-26T22:23:16.940204,chrome.exe
2025-08-26T22:26:01.960488,Code.exe
2025-08-26T22:26:36.965755,chrome.exe
2025-08-26T22:26:46.967370,Code.exe
2025-08-26T22:27:06.969775,chrome.exe
2025-08-26T22:27:16.971145,Code.exe
2025-08-26T22:27:26.972456,chrome.exe
2025-08-26T22:27:41.974502,Code.exe
2025-08-26T22:27:46.975360,chrome.exe
2025-08-26T22:27:51.976342,Code.exe
2025-08-26T22:27:56.977381,explorer.exe
2025-08-26T22:28:01.978153,chrome.exe
2025-08-26T22:28:11.979550,Code.exe
2025-08-26T22:28:26.982329,chrome.exe
2025-08-26T22:28:46.985406,explorer.exe
2025-08-26T22:28:51.986694,chrome.exe
2025-08-26T22:29:36.992565,explorer.exe
2025-08-26T22:29:41.993602,Code.exe
2025-08-26T22:30:06.998129,chrome.exe
2025-08-26T22:30:11.999346,explorer.exe
2025-08-26T22:30:17.000387,Code.exe
2025-08-26T22:30:22.001185,chrome.exe
2025-08-26T22:30:27.002149,Code.exe
2025-08-26T22:30:42.003977,chrome.exe
2025-08-26T22:30:52.005377,explorer.exe
2025-08-26T22:30:57.006262,SnippingTool.exe
2025-08-26T22:31:07.007519,chrome.exe
2025-08-26T22:31:27.011102,Code.exe
2025-08-26T22:31:57.015174,explorer.exe
2025-08-26T22:32:02.016022,Code.exe
2025-08-26T22:32:12.017531,explorer.exe
2025-08-26T22:32:17.018821,Code.exe
2025-08-26T22:32:22.019638,chrome.exe
2025-08-26T22:32:57.024496,Code.exe
2025-08-26T22:33:02.025871,chrome.exe
2025-08-26T22:33:37.030778,Code.exe
2025-08-26T22:33:42.032321,chrome.exe
2025-08-26T22:33:47.033532,Code.exe
2025-08-26T22:33:52.034929,chrome.exe
2025-08-26T22:34:17.038035,Code.exe
2025-08-26T22:36:32.056490,SnippingTool.exe
2025-08-26T22:36:37.057312,chrome.exe
2025-08-26T22:36:42.057846,Code.exe
2025-08-26T22:36:57.060169,chrome.exe
2025-08-26T22:37:02.061271,Code.exe
2025-08-26T22:37:07.062465,SnippingTool.exe
2025-08-26T22:37:12.063879,chrome.exe
2025-08-26T22:37:22.064943,Code.exe
2025-08-26T22:37:47.068144,explorer.exe
2025-08-26T22:37:52.068897,Code.exe
2025-08-26T22:37:57.069530,chrome.exe
2025-08-26T22:38:37.074415,Code.exe
2025-08-26T22:39:02.077414,SnippingTool.exe
2025-08-26T22:39:07.078511,chrome.exe
2025-08-26T22:40:42.089511,ApplicationFrameHost.exe
2025-08-26T22:40:47.090432,chrome.exe
2025-08-26T22:41:47.097559,explorer.exe
2025-08-26T22:41:52.099058,Code.exe
2025-08-26T22:42:02.100878,chrome.exe
2025-08-26T22:42:17.103257,Code.exe
2025-08-26T22:43:12.109718,chrome.exe
2025-08-26T22:43:17.110490,Code.exe
2025-08-26T22:43:37.112834,chrome.exe
2025-08-26T22:43:42.113750,Code.exe
2025-08-26T22:44:22.118948,chrome.exe
2025-08-26T22:44:37.121070,Code.exe
2025-08-26T22:44:42.122250,chrome.exe
2025-08-26T22:44:52.123590,Code.exe
2025-08-26T22:44:57.124828,chrome.exe
2025-08-26T22:45:02.125911,Code.exe
2025-08-26T22:45:07.126682,chrome.exe
2025-08-26T22:45:42.131386,Code.exe
2025-08-26T22:46:42.138475,explorer.exe
2025-08-26T22:46:47.139310,chrome.exe
2025-08-26T22:47:22.145153,Code.exe
2025-08-26T22:48:12.151963,chrome.exe
2025-08-26T22:48:52.157000,explorer.exe
2025-08-26T22:48:57.157888,chrome.exe
2025-08-26T22:49:47.164330,Code.exe
2025-08-26T22:50:47.176644,chrome.exe
2025-08-26T22:50:52.177648,Code.exe
2025-08-26T22:52:37.192117,chrome.exe
2025-08-26T22:56:22.218018,ApplicationFrameHost.exe
2025-08-26T22:56:27.219038,chrome.exe
2025-08-26T22:57:37.228825,Code.exe
2025-08-26T22:58:57.238981,chrome.exe
2025-08-26T22:59:07.240933,Code.exe
2025-08-26T22:59:27.243934,chrome.exe
2025-08-26T23:00:22.252147,explorer.exe
2025-08-26T23:00:32.254475,chrome.exe
2025-08-26T23:01:47.263595,explorer.exe
2025-08-26T23:01:52.264863,ApplicationFrameHost.exe
2025-08-26T23:02:02.266568,Code.exe
2025-08-26T23:02:42.271314,ApplicationFrameHost.exe
2025-08-26T23:03:07.274699,Code.exe
2025-08-26T23:03:47.281018,ApplicationFrameHost.exe
2025-08-26T23:03:52.282354,chrome.exe
2025-08-26T23:04:02.283887,Code.exe
2025-08-26T23:04:07.284999,ApplicationFrameHost.exe
2025-08-26T23:04:12.286038,chrome.exe
2025-08-26T23:04:17.287164,Code.exe
2025-08-26T23:04:52.292124,ApplicationFrameHost.exe
2025-08-26T23:04:57.293213,chrome.exe
2025-08-26T23:05:02.294470,ApplicationFrameHost.exe
2025-08-26T23:05:12.296112,chrome.exe
2025-08-26T23:05:17.297337,ApplicationFrameHost.exe
2025-08-26T23:05:22.298246,chrome.exe
2025-08-26T23:05:47.302906,ApplicationFrameHost.exe
2025-08-26T23:05:57.304331,chrome.exe
2025-08-26T23:06:22.307496,ApplicationFrameHost.exe
2025-08-26T23:06:27.308444,chrome.exe
2025-08-26T23:07:42.317327,ApplicationFrameHost.exe
2025-08-26T23:07:47.318593,explorer.exe
2025-08-26T23:07:52.319689,chrome.exe
2025-08-26T23:07:57.320764,ApplicationFrameHost.exe
2025-08-26T23:08:02.321647,chrome.exe
2025-08-26T23:08:52.328472,explorer.exe
2025-08-26T23:08:57.329581,chrome.exe
2025-08-26T23:09:12.332216,explorer.exe
2025-08-26T23:09:17.333173,chrome.exe
2025-08-26T23:10:07.340411,Code.exe
2025-08-26T23:10:17.342104,chrome.exe
2025-08-26T23:10:37.344744,explorer.exe
2025-08-26T23:10:42.345783,chrome.exe
2025-08-26T23:22:27.437371,Code.exe
2025-08-26T23:22:32.438678,chrome.exe
2025-08-26T23:24:32.455256,Code.exe
2025-08-26T23:25:22.462156,chrome.exe
2025-08-26T23:35:02.529049,Code.exe
2025-08-26T23:35:27.532480,explorer.exe
2025-08-26T23:35:32.533424,chrome.exe
2025-08-26T23:35:42.534563,ShellExperienceHost.exe
2025-08-26T23:35:47.536152,chrome.exe
2025-08-26T23:38:27.557169,Code.exe
2025-08-26T23:39:27.565861,chrome.exe
2025-08-26T23:39:32.566754,explorer.exe
2025-08-26T23:39:37.567967,Code.exe
2025-08-26T23:40:27.574928,chrome.exe
2025-08-26T23:40:42.576435,Code.exe
2025-08-26T23:40:47.577363,chrome.exe
2025-08-26T23:41:02.579960,Code.exe
2025-08-26T23:41:12.581588,explorer.exe
2025-08-26T23:41:17.582678,Code.exe
2025-08-26T23:41:22.583637,SnippingTool.exe
2025-08-26T23:41:27.584422,chrome.exe
2025-08-26T23:41:52.587895,Code.exe
2025-08-26T23:42:07.590318,chrome.exe
2025-08-26T23:42:12.591202,Code.exe
2025-08-26T23:42:17.592476,chrome.exe
2025-08-26T23:51:42.668148,explorer.exe
2025-08-26T23:51:47.669005,ApplicationFrameHost.exe
2025-08-26T23:52:22.673932,SnippingTool.exe
2025-08-26T23:52:27.674988,ApplicationFrameHost.exe
2025-08-26T23:52:32.676568,explorer.exe
2025-08-26T23:52:37.677310,chrome.exe
2025-08-26T23:54:12.691551,ApplicationFrameHost.exe
2025-08-26T23:54:17.693257,chrome.exe
2025-08-26T23:54:57.698300,explorer.exe
2025-08-26T23:55:02.699359,chrome.exe
2025-08-26T23:57:02.712273,ApplicationFrameHost.exe
2025-08-26T23:57:37.717278,chrome.exe
2025-08-26T23:58:22.723730,ApplicationFrameHost.exe
2025-08-26T23:58:32.725106,EXCEL.EXE
2025-08-26T23:58:37.731318,ApplicationFrameHost.exe
2025-08-26T23:58:47.732684,EXCEL.EXE
2025-08-26T23:58:52.734050,ApplicationFrameHost.exe
2025-08-26T23:59:37.742635,Code.exe
2025-08-27T00:09:02.812995,ApplicationFrameHost.exe
2025-08-27T00:10:07.821881,ShellExperienceHost.exe
2025-08-27T00:10:12.823052,ShellHost.exe
2025-08-27T00:10:17.823961,chrome.exe
2025-08-27T00:45:58.064296,ApplicationFrameHost.exe
2025-08-27T00:55:18.126458,onlinent.exe
2025-08-27T01:03:23.181260,explorer.exe
2025-08-27T01:03:28.182434,Code.exe
2025-08-27T01:03:33.183600,explorer.exe
2025-08-27T08:49:07.043641,ShellHost.exe
2025-08-27T08:49:12.049183,chrome.exe
2025-08-27T08:49:22.096600,explorer.exe
2025-08-27T08:49:27.097692,Code.exe
2025-08-27T08:49:57.102212,explorer.exe
2025-08-27T08:50:02.103418,chrome.exe
2025-08-27T08:52:17.121839,ShellExperienceHost.exe
2025-08-27T08:52:22.122574,explorer.exe
2025-08-27T08:54:22.138157,chrome.exe
2025-08-27T08:59:47.178795,ApplicationFrameHost.exe
2025-08-27T09:00:12.182864,chrome.exe
2025-08-27T09:32:22.414023,explorer.exe
2025-08-27T09:32:27.415476,Code.exe
2025-08-26T21:36:46.417731,Code.exe
2025-08-26T21:37:26.422851,Spotify.exe
2025-08-26T21:37:36.423876,Code.exe
2025-08-26T22:35:53.199946,Code.exe
2025-08-26T22:35:58.200829,GitHubDesktop.exe
2025-08-26T22:36:08.204430,Code.exe
2025-08-26T22:36:33.208765,GitHubDesktop.exe
2025-08-26T22:36:38.226920,Spotify.exe
2025-08-26T22:36:58.237820,Code.exe
2025-08-26T22:37:03.246514,Spotify.exe
2025-08-26T22:37:08.260346,explorer.exe
2025-08-26T22:37:13.262144,ApplicationFrameHost.exe
2025-08-26T22:37:38.291049,chrome.exe
2025-08-26T22:38:03.363752,ApplicationFrameHost.exe
2025-08-26T22:38:08.371206,chrome.exe
2025-08-26T22:38:13.372397,ApplicationFrameHost.exe
2025-08-26T22:38:18.377013,chrome.exe
2025-08-26T22:40:03.588856,brave.exe
2025-08-26T22:41:08.708167,Spotify.exe
2025-08-26T22:41:23.710491,explorer.exe
2025-08-26T22:41:28.711316,brave.exe
2025-08-26T22:42:08.718897,Spotify.exe
2025-08-26T22:42:13.720003,brave.exe
2025-08-26T22:44:03.767751,Code.exe
2025-08-26T22:44:23.769701,brave.exe
2025-08-26T22:44:53.827359,chrome.exe
2025-08-26T22:44:58.843933,brave.exe
2025-08-26T22:48:59.296126,chrome.exe
2025-08-26T22:49:14.311183,brave.exe
2025-08-26T22:50:24.474995,chrome.exe
2025-08-26T22:52:34.756303,Spotify.exe
2025-08-26T22:52:44.757917,chrome.exe
2025-08-26T23:03:45.568925,Code.exe
2025-08-26T23:04:00.575292,chrome.exe
2025-08-26T23:07:10.902463,Spotify.exe
2025-08-26T23:07:40.907972,chrome.exe
2025-08-26T23:12:01.074549,Spotify.exe
2025-08-26T23:12:06.075441,explorer.exe
2025-08-26T23:12:36.145568,chrome.exe
2025-08-26T23:28:12.189978,brave.exe
2025-08-26T23:28:17.192143,Code.exe
2025-08-26T22:06:20.030794,Code.exe
2025-08-26T22:06:30.032854,chrome.exe
2025-08-26T22:06:35.034618,WindowsTerminal.exe
2025-08-26T22:06:40.036488,explorer.exe
2025-08-26T22:06:45.037557,PredatorSense.exe
2025-08-26T22:31:50.256541,LockApp.exe
2025-08-26T22:38:25.992567,explorer.exe
2025-08-26T22:39:00.996236,Code.exe
2025-08-26T22:39:15.997900,PredatorSense.exe
2025-08-26T22:39:25.999253,explorer.exe
2025-08-26T22:39:41.007033,Riot Client.exe
2025-08-26T22:39:46.012357,explorer.exe
2025-08-26T22:40:41.025502,VALORANT-Win64-Shipping.exe
2025-08-26T23:38:06.451456,Code.exe
2025-08-27T11:10:33.937576,Code.exe
2025-08-27T11:10:48.952458,chrome.exe
2025-08-27T11:12:28.964553,explorer.exe
2025-08-27T11:12:33.965806,Code.exe
2025-08-27T11:14:18.979587,chrome.exe
2025-08-27T11:15:13.986724,Code.exe
2025-08-27T11:17:03.999664,chrome.exe
2025-08-27T11:17:14.001701,Code.exe
2025-08-27T11:17:19.002730,chrome.exe
2025-08-27T11:17:49.006608,Code.exe
2025-08-27T11:17:54.007422,chrome.exe
2025-08-27T11:27:54.083303,explorer.exe
2025-08-27T11:27:59.084602,Code.exe
2025-08-27T11:28:24.087558,Spotify.exe
2025-08-27T11:28:44.090532,chrome.exe
2025-08-27T16:36:53.307047,LockApp.exe
2025-08-27T23:55:59.089440,chrome.exe
2025-08-27T23:56:44.105992,explorer.exe
2025-08-27T23:56:49.106652,ApplicationFrameHost.exe
2025-08-28T00:14:24.238104,GlideXServiceInstaller.tmp
2025-08-28T09:16:23.527122,chrome.exe
2025-08-28T09:18:48.562366,explorer.exe
2025-08-28T09:18:53.563338,chrome.exe
2025-08-28T09:20:13.581909,explorer.exe
2025-08-28T09:20:18.583125,Code.exe
2025-08-28T09:27:19.961035,Code.exe
2025-08-28T09:27:24.970887,ApplicationFrameHost.exe
2025-08-28T09:27:39.973455,SearchHost.exe
2025-08-28T09:27:49.975281,ApplicationFrameHost.exe
2025-08-28T09:27:59.976474,SearchHost.exe
2025-08-28T09:28:04.977825,ApplicationFrameHost.exe
2025-08-28T09:28:09.978519,Code.exe
2025-08-28T09:28:14.979670,explorer.exe
2025-08-28T09:28:19.980475,Photos.exe
2025-08-28T09:28:24.981105,Code.exe
2025-08-28T09:28:29.982185,Photos.exe
2025-08-28T09:28:39.983485,explorer.exe
2025-08-28T09:28:44.985717,chrome.exe
2025-08-28T09:28:54.987460,explorer.exe
2025-08-28T09:28:59.988493,chrome.exe
2025-08-28T09:31:30.005283,Photos.exe
2025-08-28T09:31:40.006893,explorer.exe
2025-08-28T09:32:10.010861,Photos.exe
2025-08-28T09:32:15.011808,explorer.exe
2025-08-28T09:32:35.013632,Photos.exe
2025-08-28T09:32:45.015357,explorer.exe
2025-08-28T09:33:10.018617,Photos.exe
2025-08-28T09:33:20.020005,explorer.exe
2025-08-28T09:33:25.020776,Photos.exe
2025-08-28T09:33:35.022321,explorer.exe
2025-08-28T09:33:40.023085,chrome.exe
2025-08-28T09:35:05.034663,explorer.exe
2025-08-28T09:35:10.035635,SearchHost.exe
2025-08-28T09:35:15.036592,Code.exe
2025-08-28T09:35:20.037434,ApplicationFrameHost.exe
2025-08-28T09:35:25.038354,Code.exe
2025-08-28T09:35:30.039733,ApplicationFrameHost.exe
2025-08-28T09:35:35.040850,SearchHost.exe
2025-08-28T09:35:45.042764,Clipchamp.exe
2025-08-28T09:36:00.044396,SearchHost.exe
2025-08-28T09:36:10.045541,StartMenuExperienceHost.exe
2025-08-28T09:36:20.047555,mspaint.exe
2025-08-28T09:36:25.048802,Code.exe
